"helper","receiver","helper.sex","helper.type","receiver.sex","kinship","help.rate","dyad","reciprocal.dyad","udyad","reciprocal.help.rate"
"BB-4368","BB-11942","M","Resident Male","F",0,0,"BB-4368-->BB-11942","BB-11942-->BB-4368","BB-11942_BB-4368",NA
"BB-4368","BB-11949","M","Resident Male","F",0,0,"BB-4368-->BB-11949","BB-11949-->BB-4368","BB-11949_BB-4368",NA
"BB-4368","BB-11972","M","Resident Male","F",0,0,"BB-4368-->BB-11972","BB-11972-->BB-4368","BB-11972_BB-4368",NA
"BB-4368","BB-11976","M","Resident Male","F",0,0,"BB-4368-->BB-11976","BB-11976-->BB-4368","BB-11976_BB-4368",NA
"BB-4368","BB-4224","M","Resident Male","F",0,0,"BB-4368-->BB-4224","BB-4224-->BB-4368","BB-4224_BB-4368",NA
"BB-4368","BB-4237","M","Resident Male","F",0,0,"BB-4368-->BB-4237","BB-4237-->BB-4368","BB-4237_BB-4368",NA
"BB-4368","BB-4242","M","Resident Male","F",0.5,0.0100694444444444,"BB-4368-->BB-4242","BB-4242-->BB-4368","BB-4242_BB-4368",NA
"BB-4368","BB-4258","M","Resident Male","F",0,0,"BB-4368-->BB-4258","BB-4258-->BB-4368","BB-4258_BB-4368",NA
"BB-4368","BB-6629","M","Resident Male","F",0,0,"BB-4368-->BB-6629","BB-6629-->BB-4368","BB-4368_BB-6629",NA
"BB-4368","BB-6681","M","Resident Male","F",0,0,"BB-4368-->BB-6681","BB-6681-->BB-4368","BB-4368_BB-6681",NA
"BB-4368","BB-9319","M","Resident Male","F",0,0,"BB-4368-->BB-9319","BB-9319-->BB-4368","BB-4368_BB-9319",NA
"BB-4368","BB-9334","M","Resident Male","F",0,0,"BB-4368-->BB-9334","BB-9334-->BB-4368","BB-4368_BB-9334",NA
"BB-4368","BB-9361","M","Resident Male","F",0,0,"BB-4368-->BB-9361","BB-9361-->BB-4368","BB-4368_BB-9361",NA
"BB-4368","BB-9533","M","Resident Male","F",0,0,"BB-4368-->BB-9533","BB-9533-->BB-4368","BB-4368_BB-9533",NA
"BB-4368","BB-9534","M","Resident Male","F",0,0,"BB-4368-->BB-9534","BB-9534-->BB-4368","BB-4368_BB-9534",NA
"BB-4368","BB-9546","M","Resident Male","F",0,0,"BB-4368-->BB-9546","BB-9546-->BB-4368","BB-4368_BB-9546",NA
"BB-4368","BB-9581","M","Resident Male","F",0,0,"BB-4368-->BB-9581","BB-9581-->BB-4368","BB-4368_BB-9581",NA
"BB-4369","B-41239","M","Resident Male","F",0,0,"BB-4369-->B-41239","B-41239-->BB-4369","B-41239_BB-4369",NA
"BB-4369","B-41240","M","Resident Male","F",0,0,"BB-4369-->B-41240","B-41240-->BB-4369","B-41240_BB-4369",NA
"BB-4369","B-41245","M","Resident Male","F",0,0,"BB-4369-->B-41245","B-41245-->BB-4369","B-41245_BB-4369",NA
"BB-4369","B-41249","M","Resident Male","F",0,0,"BB-4369-->B-41249","B-41249-->BB-4369","B-41249_BB-4369",NA
"BB-4369","B-41263","M","Resident Male","F",0,0,"BB-4369-->B-41263","B-41263-->BB-4369","B-41263_BB-4369",NA
"BB-4369","B-41268","M","Resident Male","F",0,0,"BB-4369-->B-41268","B-41268-->BB-4369","B-41268_BB-4369",NA
"BB-4369","B-41362","M","Resident Male","F",0,0,"BB-4369-->B-41362","B-41362-->BB-4369","B-41362_BB-4369",NA
"BB-4369","B-41374","M","Resident Male","F",0,0,"BB-4369-->B-41374","B-41374-->BB-4369","B-41374_BB-4369",NA
"BB-4369","BB-11942","M","Resident Male","F",0,0,"BB-4369-->BB-11942","BB-11942-->BB-4369","BB-11942_BB-4369",NA
"BB-4369","BB-11949","M","Resident Male","F",0,0,"BB-4369-->BB-11949","BB-11949-->BB-4369","BB-11949_BB-4369",NA
"BB-4369","BB-4224","M","Resident Male","F",0,0,"BB-4369-->BB-4224","BB-4224-->BB-4369","BB-4224_BB-4369",NA
"BB-4369","BB-4237","M","Resident Male","F",0,0.00252525252525253,"BB-4369-->BB-4237","BB-4237-->BB-4369","BB-4237_BB-4369",NA
"BB-4369","BB-4242","M","Resident Male","F",0.5,0,"BB-4369-->BB-4242","BB-4242-->BB-4369","BB-4242_BB-4369",NA
"BB-4369","BB-4258","M","Resident Male","F",0,0,"BB-4369-->BB-4258","BB-4258-->BB-4369","BB-4258_BB-4369",NA
"BB-4369","BB-4355","M","Resident Male","F",0,0.0777777777777778,"BB-4369-->BB-4355","BB-4355-->BB-4369","BB-4355_BB-4369",NA
"BB-4369","BB-6629","M","Resident Male","F",0,0,"BB-4369-->BB-6629","BB-6629-->BB-4369","BB-4369_BB-6629",NA
"BB-4369","BB-6681","M","Resident Male","F",0,0,"BB-4369-->BB-6681","BB-6681-->BB-4369","BB-4369_BB-6681",NA
"BB-4369","BB-9319","M","Resident Male","F",0,0,"BB-4369-->BB-9319","BB-9319-->BB-4369","BB-4369_BB-9319",NA
"BB-4369","BB-9334","M","Resident Male","F",0,0,"BB-4369-->BB-9334","BB-9334-->BB-4369","BB-4369_BB-9334",NA
"BB-4369","BB-9361","M","Resident Male","F",0,0,"BB-4369-->BB-9361","BB-9361-->BB-4369","BB-4369_BB-9361",NA
"BB-4369","BB-9533","M","Resident Male","F",0,0,"BB-4369-->BB-9533","BB-9533-->BB-4369","BB-4369_BB-9533",NA
"BB-4369","BB-9534","M","Resident Male","F",0,0,"BB-4369-->BB-9534","BB-9534-->BB-4369","BB-4369_BB-9534",NA
"BB-4369","BB-9546","M","Resident Male","F",0,0,"BB-4369-->BB-9546","BB-9546-->BB-4369","BB-4369_BB-9546",NA
"BB-4369","BB-9581","M","Resident Male","F",0,0,"BB-4369-->BB-9581","BB-9581-->BB-4369","BB-4369_BB-9581",NA
"BB-4370","BB-4237","M","Resident Male","F",0,0,"BB-4370-->BB-4237","BB-4237-->BB-4370","BB-4237_BB-4370",NA
"BB-4370","BB-4242","M","Resident Male","F",0.5,0.00333333333333333,"BB-4370-->BB-4242","BB-4242-->BB-4370","BB-4242_BB-4370",NA
"BB-4371","B-41247","F","Resident Female","F",0,0,"BB-4371-->B-41247","B-41247-->BB-4371","B-41247_BB-4371",NA
"BB-4371","B-41251","F","Resident Female","F",0,0.0666666666666667,"BB-4371-->B-41251","B-41251-->BB-4371","B-41251_BB-4371",NA
"BB-4371","BB-4269","F","Resident Female","F",0,0,"BB-4371-->BB-4269","BB-4269-->BB-4371","BB-4269_BB-4371",NA
"BB-4371","BB-4276","F","Resident Female","F",0,0,"BB-4371-->BB-4276","BB-4276-->BB-4371","BB-4276_BB-4371",NA
"BB-4374","B-41247","M","Resident Male","F",0,0,"BB-4374-->B-41247","B-41247-->BB-4374","B-41247_BB-4374",NA
"BB-4374","BB-4212","M","Resident Male","F",0,0,"BB-4374-->BB-4212","BB-4212-->BB-4374","BB-4212_BB-4374",NA
"BB-4374","BB-4269","M","Resident Male","F",0,0,"BB-4374-->BB-4269","BB-4269-->BB-4374","BB-4269_BB-4374",NA
"BB-4374","BB-4276","M","Resident Male","F",0.5,0,"BB-4374-->BB-4276","BB-4276-->BB-4374","BB-4276_BB-4374",NA
"BB-4374","BB-6743","M","Resident Male","F",0,0,"BB-4374-->BB-6743","BB-6743-->BB-4374","BB-4374_BB-6743",NA
"BB-4374","BB-9424","M","Resident Male","F",0,0.113636363636364,"BB-4374-->BB-9424","BB-9424-->BB-4374","BB-4374_BB-9424",NA
"BB-4374","BB-9486","M","Resident Male","F",0,0.00833333333333333,"BB-4374-->BB-9486","BB-9486-->BB-4374","BB-4374_BB-9486",NA
"BB-4374","BB-9487","M","Resident Male","F",0,0.241666666666667,"BB-4374-->BB-9487","BB-9487-->BB-4374","BB-4374_BB-9487",NA
"BB-4375","B-40917","M","Resident Male","F",0,0,"BB-4375-->B-40917","B-40917-->BB-4375","B-40917_BB-4375",NA
"BB-4375","B-40918","M","Resident Male","F",0,0,"BB-4375-->B-40918","B-40918-->BB-4375","B-40918_BB-4375",NA
"BB-4375","B-40938","M","Resident Male","F",0,0,"BB-4375-->B-40938","B-40938-->BB-4375","B-40938_BB-4375",NA
"BB-4375","B-41246","M","Resident Male","F",0,0,"BB-4375-->B-41246","B-41246-->BB-4375","B-41246_BB-4375",NA
"BB-4375","B-41360","M","Resident Male","F",0,0,"BB-4375-->B-41360","B-41360-->BB-4375","B-41360_BB-4375",NA
"BB-4375","BB-0186","M","Resident Male","F",0,0,"BB-4375-->BB-0186","BB-0186-->BB-4375","BB-0186_BB-4375",NA
"BB-4375","BB-4202","M","Resident Male","F",0,0,"BB-4375-->BB-4202","BB-4202-->BB-4375","BB-4202_BB-4375",NA
"BB-4375","BB-4205","M","Resident Male","F",0,0,"BB-4375-->BB-4205","BB-4205-->BB-4375","BB-4205_BB-4375",NA
"BB-4375","BB-4258","M","Resident Male","F",0,0,"BB-4375-->BB-4258","BB-4258-->BB-4375","BB-4258_BB-4375",NA
"BB-4375","BB-6659","M","Resident Male","F",0,0,"BB-4375-->BB-6659","BB-6659-->BB-4375","BB-4375_BB-6659",NA
"BB-4375","BB-6768","M","Resident Male","F",0,0,"BB-4375-->BB-6768","BB-6768-->BB-4375","BB-4375_BB-6768",NA
"BB-4375","BB-9350","M","Resident Male","F",0,0,"BB-4375-->BB-9350","BB-9350-->BB-4375","BB-4375_BB-9350",NA
"BB-4375","BB-9356","M","Resident Male","F",0,0,"BB-4375-->BB-9356","BB-9356-->BB-4375","BB-4375_BB-9356",NA
"BB-4375","BB-9424","M","Resident Male","F",0,0.125,"BB-4375-->BB-9424","BB-9424-->BB-4375","BB-4375_BB-9424",NA
"BB-4375","BB-9508","M","Resident Male","F",0,0,"BB-4375-->BB-9508","BB-9508-->BB-4375","BB-4375_BB-9508",NA
"BB-4376","B-40917","M","Resident Male","F",0,0,"BB-4376-->B-40917","B-40917-->BB-4376","B-40917_BB-4376",NA
"BB-4376","BB-0186","M","Resident Male","F",0,0,"BB-4376-->BB-0186","BB-0186-->BB-4376","BB-0186_BB-4376",NA
"BB-4376","BB-4202","M","Resident Male","F",0,0,"BB-4376-->BB-4202","BB-4202-->BB-4376","BB-4202_BB-4376",NA
"BB-4376","BB-4205","M","Resident Male","F",0,0,"BB-4376-->BB-4205","BB-4205-->BB-4376","BB-4205_BB-4376",NA
"BB-4376","BB-4258","M","Resident Male","F",0,0,"BB-4376-->BB-4258","BB-4258-->BB-4376","BB-4258_BB-4376",NA
"BB-4377","B-41267","F","Resident Female","F",0,0.0111111111111111,"BB-4377-->B-41267","B-41267-->BB-4377","B-41267_BB-4377",NA
"BB-4377","BB-4277","F","Resident Female","F",0.5,0.0108796296296296,"BB-4377-->BB-4277","BB-4277-->BB-4377","BB-4277_BB-4377",NA
"BB-4379","B-41267","M","Resident Male","F",0,0,"BB-4379-->B-41267","B-41267-->BB-4379","B-41267_BB-4379",NA
"BB-4379","BB-4277","M","Resident Male","F",0.5,0.00763888888888889,"BB-4379-->BB-4277","BB-4277-->BB-4379","BB-4277_BB-4379",NA
"BB-4380","BB-4239","M","Resident Male","F",0,0,"BB-4380-->BB-4239","BB-4239-->BB-4380","BB-4239_BB-4380",NA
"BB-4380","BB-4256","M","Resident Male","F",0,0,"BB-4380-->BB-4256","BB-4256-->BB-4380","BB-4256_BB-4380",NA
"BB-4380","BB-4258","M","Resident Male","F",0,0,"BB-4380-->BB-4258","BB-4258-->BB-4380","BB-4258_BB-4380",NA
"BB-4382","BB-4239","F","Resident Female","F",0,0,"BB-4382-->BB-4239","BB-4239-->BB-4382","BB-4239_BB-4382",NA
"BB-4382","BB-4256","F","Resident Female","F",0,0,"BB-4382-->BB-4256","BB-4256-->BB-4382","BB-4256_BB-4382",NA
"BB-4382","BB-4258","F","Resident Female","F",0,0.0267361111111111,"BB-4382-->BB-4258","BB-4258-->BB-4382","BB-4258_BB-4382",NA
"BB-4383","B-41239","M","Resident Male","F",0,0,"BB-4383-->B-41239","B-41239-->BB-4383","B-41239_BB-4383",NA
"BB-4383","B-41240","M","Resident Male","F",0,0,"BB-4383-->B-41240","B-41240-->BB-4383","B-41240_BB-4383",NA
"BB-4383","BB-4239","M","Resident Male","F",0,0,"BB-4383-->BB-4239","BB-4239-->BB-4383","BB-4239_BB-4383",NA
"BB-4383","BB-4256","M","Resident Male","F",0,0,"BB-4383-->BB-4256","BB-4256-->BB-4383","BB-4256_BB-4383",NA
"BB-4383","BB-4258","M","Resident Male","F",0,0,"BB-4383-->BB-4258","BB-4258-->BB-4383","BB-4258_BB-4383",NA
"BB-4383","BB-4365","M","Resident Male","F",0,0,"BB-4383-->BB-4365","BB-4365-->BB-4383","BB-4365_BB-4383",NA
"BB-4383","BB-9320","M","Resident Male","F",0,0,"BB-4383-->BB-9320","BB-9320-->BB-4383","BB-4383_BB-9320",NA
"BB-4383","BB-9355","M","Resident Male","F",0,0,"BB-4383-->BB-9355","BB-9355-->BB-4383","BB-4383_BB-9355",NA
"BB-4384","B-41366","M","Resident Male","F",0,0,"BB-4384-->B-41366","B-41366-->BB-4384","B-41366_BB-4384",NA
"BB-4384","BB-4212","M","Resident Male","F",0.5,0.0833333333333333,"BB-4384-->BB-4212","BB-4212-->BB-4384","BB-4212_BB-4384",NA
"BB-4384","BB-4269","M","Resident Male","F",0,0,"BB-4384-->BB-4269","BB-4269-->BB-4384","BB-4269_BB-4384",NA
"BB-4384","BB-4347","M","Resident Male","F",0,0.00555555555555555,"BB-4384-->BB-4347","BB-4347-->BB-4384","BB-4347_BB-4384",NA
"BB-4385","B-41283","M","Resident Male","F",0,0,"BB-4385-->B-41283","B-41283-->BB-4385","B-41283_BB-4385",NA
"BB-4385","B-41366","M","Resident Male","F",0,0,"BB-4385-->B-41366","B-41366-->BB-4385","B-41366_BB-4385",NA
"BB-4385","BB-4212","M","Resident Male","F",0.5,0,"BB-4385-->BB-4212","BB-4212-->BB-4385","BB-4212_BB-4385",NA
"BB-4385","BB-4269","M","Resident Male","F",0,0,"BB-4385-->BB-4269","BB-4269-->BB-4385","BB-4269_BB-4385",NA
"BB-4385","BB-4347","M","Resident Male","F",0,0,"BB-4385-->BB-4347","BB-4347-->BB-4385","BB-4347_BB-4385",NA
"BB-4385","BB-6743","M","Resident Male","F",0,0,"BB-4385-->BB-6743","BB-6743-->BB-4385","BB-4385_BB-6743",NA
"BB-4385","BB-6796","M","Resident Male","F",0,0,"BB-4385-->BB-6796","BB-6796-->BB-4385","BB-4385_BB-6796",NA
"BB-4385","BB-9424","M","Resident Male","F",0,0.0125,"BB-4385-->BB-9424","BB-9424-->BB-4385","BB-4385_BB-9424",NA
"BB-4385","BB-9486","M","Resident Male","F",0,0,"BB-4385-->BB-9486","BB-9486-->BB-4385","BB-4385_BB-9486",NA
"BB-4385","BB-9487","M","Resident Male","F",0,0,"BB-4385-->BB-9487","BB-9487-->BB-4385","BB-4385_BB-9487",NA
"BB-4386","B-41366","F","Resident Female","F",0,0,"BB-4386-->B-41366","B-41366-->BB-4386","B-41366_BB-4386",NA
"BB-4386","BB-4212","F","Resident Female","F",0.5,0.0222222222222222,"BB-4386-->BB-4212","BB-4212-->BB-4386","BB-4212_BB-4386",NA
"BB-4386","BB-4269","F","Resident Female","F",0,0,"BB-4386-->BB-4269","BB-4269-->BB-4386","BB-4269_BB-4386",NA
"BB-4386","BB-4347","F","Resident Female","F",0,0.05,"BB-4386-->BB-4347","BB-4347-->BB-4386","BB-4347_BB-4386",NA
"BB-4387","B-40917","M","Immigrant Male","F",-0.009,0.1,"BB-4387-->B-40917","B-40917-->BB-4387","B-40917_BB-4387",NA
"BB-4387","B-41239","M","Immigrant Male","F",-0.1793,0,"BB-4387-->B-41239","B-41239-->BB-4387","B-41239_BB-4387",NA
"BB-4387","B-41240","M","Immigrant Male","F",0.0781,0,"BB-4387-->B-41240","B-41240-->BB-4387","B-41240_BB-4387",NA
"BB-4387","B-41245","M","Immigrant Male","F",-0.1611,0,"BB-4387-->B-41245","B-41245-->BB-4387","B-41245_BB-4387",NA
"BB-4387","B-41249","M","Immigrant Male","F",0.3002,0,"BB-4387-->B-41249","B-41249-->BB-4387","B-41249_BB-4387",NA
"BB-4387","B-41263","M","Immigrant Male","F",0.242,0,"BB-4387-->B-41263","B-41263-->BB-4387","B-41263_BB-4387",NA
"BB-4387","B-41268","M","Immigrant Male","F",-0.005,0,"BB-4387-->B-41268","B-41268-->BB-4387","B-41268_BB-4387",NA
"BB-4387","B-41362","M","Immigrant Male","F",0.2685,0,"BB-4387-->B-41362","B-41362-->BB-4387","B-41362_BB-4387",NA
"BB-4387","B-41374","M","Immigrant Male","F",0.1717,0,"BB-4387-->B-41374","B-41374-->BB-4387","B-41374_BB-4387",NA
"BB-4387","BB-11926","M","Immigrant Male","F",-0.013,0,"BB-4387-->BB-11926","BB-11926-->BB-4387","BB-11926_BB-4387",NA
"BB-4387","BB-11936","M","Immigrant Male","F",0.022,0,"BB-4387-->BB-11936","BB-11936-->BB-4387","BB-11936_BB-4387",NA
"BB-4387","BB-11942","M","Immigrant Male","F",0.053,0,"BB-4387-->BB-11942","BB-11942-->BB-4387","BB-11942_BB-4387",NA
"BB-4387","BB-11949","M","Immigrant Male","F",-0.0215,0,"BB-4387-->BB-11949","BB-11949-->BB-4387","BB-11949_BB-4387",NA
"BB-4387","BB-11972","M","Immigrant Male","F",-0.0208,0,"BB-4387-->BB-11972","BB-11972-->BB-4387","BB-11972_BB-4387",NA
"BB-4387","BB-11976","M","Immigrant Male","F",-0.0501,0,"BB-4387-->BB-11976","BB-11976-->BB-4387","BB-11976_BB-4387",NA
"BB-4387","BB-4224","M","Immigrant Male","F",0.1564,0,"BB-4387-->BB-4224","BB-4224-->BB-4387","BB-4224_BB-4387",NA
"BB-4387","BB-4237","M","Immigrant Male","F",0.7314,0,"BB-4387-->BB-4237","BB-4237-->BB-4387","BB-4237_BB-4387",NA
"BB-4387","BB-4242","M","Immigrant Male","F",0.6037,0,"BB-4387-->BB-4242","BB-4242-->BB-4387","BB-4242_BB-4387",NA
"BB-4387","BB-4258","M","Immigrant Male","F",0.3915,0,"BB-4387-->BB-4258","BB-4258-->BB-4387","BB-4258_BB-4387",NA
"BB-4387","BB-6629","M","Immigrant Male","F",-0.0259,0,"BB-4387-->BB-6629","BB-6629-->BB-4387","BB-4387_BB-6629",NA
"BB-4387","BB-6681","M","Immigrant Male","F",0.1898,0,"BB-4387-->BB-6681","BB-6681-->BB-4387","BB-4387_BB-6681",NA
"BB-4387","BB-9319","M","Immigrant Male","F",-0.3578,0,"BB-4387-->BB-9319","BB-9319-->BB-4387","BB-4387_BB-9319",NA
"BB-4387","BB-9334","M","Immigrant Male","F",0.1325,0,"BB-4387-->BB-9334","BB-9334-->BB-4387","BB-4387_BB-9334",NA
"BB-4387","BB-9361","M","Immigrant Male","F",0.1564,0,"BB-4387-->BB-9361","BB-9361-->BB-4387","BB-4387_BB-9361",NA
"BB-4387","BB-9533","M","Immigrant Male","F",-0.2777,0,"BB-4387-->BB-9533","BB-9533-->BB-4387","BB-4387_BB-9533",NA
"BB-4387","BB-9534","M","Immigrant Male","F",0.2137,0,"BB-4387-->BB-9534","BB-9534-->BB-4387","BB-4387_BB-9534",NA
"BB-4387","BB-9546","M","Immigrant Male","F",0.2596,0,"BB-4387-->BB-9546","BB-9546-->BB-4387","BB-4387_BB-9546",NA
"BB-4387","BB-9581","M","Immigrant Male","F",-0.311,0,"BB-4387-->BB-9581","BB-9581-->BB-4387","BB-4387_BB-9581",NA
"BB-4389","B-41240","F","Resident Female","F",0,0,"BB-4389-->B-41240","B-41240-->BB-4389","B-41240_BB-4389",NA
"BB-4389","B-41263","F","Resident Female","F",0,0,"BB-4389-->B-41263","B-41263-->BB-4389","B-41263_BB-4389",NA
"BB-4389","B-41268","F","Resident Female","F",0,0,"BB-4389-->B-41268","B-41268-->BB-4389","B-41268_BB-4389",NA
"BB-4389","B-41374","F","Resident Female","F",0,0,"BB-4389-->B-41374","B-41374-->BB-4389","B-41374_BB-4389",NA
"BB-4389","BB-4224","F","Resident Female","F",0,0,"BB-4389-->BB-4224","BB-4224-->BB-4389","BB-4224_BB-4389",NA
"BB-4389","BB-4237","F","Resident Female","F",0.5,0,"BB-4389-->BB-4237","BB-4237-->BB-4389","BB-4237_BB-4389",NA
"BB-4389","BB-4242","F","Resident Female","F",0,0,"BB-4389-->BB-4242","BB-4242-->BB-4389","BB-4242_BB-4389",NA
"BB-4389","BB-4258","F","Resident Female","F",0,0,"BB-4389-->BB-4258","BB-4258-->BB-4389","BB-4258_BB-4389",NA
"BB-4390","B-41239","F","Resident Female","F",0,0,"BB-4390-->B-41239","B-41239-->BB-4390","B-41239_BB-4390",NA
"BB-4390","B-41240","F","Resident Female","F",0,0,"BB-4390-->B-41240","B-41240-->BB-4390","B-41240_BB-4390",NA
"BB-4390","B-41245","F","Resident Female","F",0,0,"BB-4390-->B-41245","B-41245-->BB-4390","B-41245_BB-4390",NA
"BB-4390","B-41249","F","Resident Female","F",0,0,"BB-4390-->B-41249","B-41249-->BB-4390","B-41249_BB-4390",NA
"BB-4390","B-41263","F","Resident Female","F",0,0,"BB-4390-->B-41263","B-41263-->BB-4390","B-41263_BB-4390",NA
"BB-4390","B-41268","F","Resident Female","F",0,0,"BB-4390-->B-41268","B-41268-->BB-4390","B-41268_BB-4390",NA
"BB-4390","B-41362","F","Resident Female","F",0,0,"BB-4390-->B-41362","B-41362-->BB-4390","B-41362_BB-4390",NA
"BB-4390","B-41374","F","Resident Female","F",0,0,"BB-4390-->B-41374","B-41374-->BB-4390","B-41374_BB-4390",NA
"BB-4390","BB-4224","F","Resident Female","F",0,0,"BB-4390-->BB-4224","BB-4224-->BB-4390","BB-4224_BB-4390",NA
"BB-4390","BB-4237","F","Resident Female","F",0,0.0146969696969697,"BB-4390-->BB-4237","BB-4237-->BB-4390","BB-4237_BB-4390",NA
"BB-4390","BB-4242","F","Resident Female","F",0.5,0.0538194444444444,"BB-4390-->BB-4242","BB-4242-->BB-4390","BB-4242_BB-4390",NA
"BB-4390","BB-4258","F","Resident Female","F",0,0,"BB-4390-->BB-4258","BB-4258-->BB-4390","BB-4258_BB-4390",NA
"BB-4390","BB-6629","F","Resident Female","F",0,0,"BB-4390-->BB-6629","BB-6629-->BB-4390","BB-4390_BB-6629",NA
"BB-4390","BB-6681","F","Resident Female","F",0,0,"BB-4390-->BB-6681","BB-6681-->BB-4390","BB-4390_BB-6681",NA
"BB-4390","BB-9319","F","Resident Female","F",0,0,"BB-4390-->BB-9319","BB-9319-->BB-4390","BB-4390_BB-9319",NA
"BB-4390","BB-9334","F","Resident Female","F",0,0,"BB-4390-->BB-9334","BB-9334-->BB-4390","BB-4390_BB-9334",NA
"BB-4390","BB-9361","F","Resident Female","F",0,0,"BB-4390-->BB-9361","BB-9361-->BB-4390","BB-4390_BB-9361",NA
"BB-4391","B-41240","M","Resident Male","F",0,0,"BB-4391-->B-41240","B-41240-->BB-4391","B-41240_BB-4391",NA
"BB-4391","B-41263","M","Resident Male","F",0,0,"BB-4391-->B-41263","B-41263-->BB-4391","B-41263_BB-4391",NA
"BB-4391","B-41268","M","Resident Male","F",0,0,"BB-4391-->B-41268","B-41268-->BB-4391","B-41268_BB-4391",NA
"BB-4391","B-41374","M","Resident Male","F",0,0,"BB-4391-->B-41374","B-41374-->BB-4391","B-41374_BB-4391",NA
"BB-4391","BB-4224","M","Resident Male","F",0,0,"BB-4391-->BB-4224","BB-4224-->BB-4391","BB-4224_BB-4391",NA
"BB-4391","BB-4237","M","Resident Male","F",0,0.0109090909090909,"BB-4391-->BB-4237","BB-4237-->BB-4391","BB-4237_BB-4391",NA
"BB-4391","BB-4242","M","Resident Male","F",0.5,0,"BB-4391-->BB-4242","BB-4242-->BB-4391","BB-4242_BB-4391",NA
"BB-4391","BB-4258","M","Resident Male","F",0,0,"BB-4391-->BB-4258","BB-4258-->BB-4391","BB-4258_BB-4391",NA
"BB-4392","B-41374","F","Resident Female","F",0,0,"BB-4392-->B-41374","B-41374-->BB-4392","B-41374_BB-4392",NA
"BB-4392","BB-4237","F","Resident Female","F",0,0,"BB-4392-->BB-4237","BB-4237-->BB-4392","BB-4237_BB-4392",NA
"BB-4392","BB-4242","F","Resident Female","F",0.5,0.0402777777777778,"BB-4392-->BB-4242","BB-4242-->BB-4392","BB-4242_BB-4392",NA
"BB-4392","BB-4258","F","Resident Female","F",0,0,"BB-4392-->BB-4258","BB-4258-->BB-4392","BB-4258_BB-4392",NA
"BB-4394","B-41245","F","Resident Female","F",0,0,"BB-4394-->B-41245","B-41245-->BB-4394","B-41245_BB-4394",NA
"BB-4394","B-41362","F","Resident Female","F",0,0,"BB-4394-->B-41362","B-41362-->BB-4394","B-41362_BB-4394",NA
"BB-4394","BB-4239","F","Resident Female","F",0,0,"BB-4394-->BB-4239","BB-4239-->BB-4394","BB-4239_BB-4394",NA
"BB-4394","BB-4355","F","Resident Female","F",0.5,0,"BB-4394-->BB-4355","BB-4355-->BB-4394","BB-4355_BB-4394",NA
"BB-4394","BB-6625","F","Resident Female","F",0,0,"BB-4394-->BB-6625","BB-6625-->BB-4394","BB-4394_BB-6625",NA
"BB-4394","BB-6629","F","Resident Female","F",0,0,"BB-4394-->BB-6629","BB-6629-->BB-4394","BB-4394_BB-6629",NA
"BB-4394","BB-6633","F","Resident Female","F",0,0,"BB-4394-->BB-6633","BB-6633-->BB-4394","BB-4394_BB-6633",NA
"BB-4394","BB-6681","F","Resident Female","F",0,0,"BB-4394-->BB-6681","BB-6681-->BB-4394","BB-4394_BB-6681",NA
"BB-4394","BB-9319","F","Resident Female","F",0,0.00833333333333333,"BB-4394-->BB-9319","BB-9319-->BB-4394","BB-4394_BB-9319",NA
"BB-4394","BB-9333","F","Resident Female","F",0,0,"BB-4394-->BB-9333","BB-9333-->BB-4394","BB-4394_BB-9333",NA
"BB-4394","BB-9363","F","Resident Female","F",0,0,"BB-4394-->BB-9363","BB-9363-->BB-4394","BB-4394_BB-9363",NA
"BB-4394","BB-9456","F","Resident Female","F",0,0,"BB-4394-->BB-9456","BB-9456-->BB-4394","BB-4394_BB-9456",NA
"BB-4394","BB-9521","F","Resident Female","F",0,0,"BB-4394-->BB-9521","BB-9521-->BB-4394","BB-4394_BB-9521",NA
"BB-4395","B-41240","F","Immigrant Female","F",-0.1395,0,"BB-4395-->B-41240","B-41240-->BB-4395","B-41240_BB-4395",NA
"BB-4395","B-41245","F","Immigrant Female","F",0.1063,0,"BB-4395-->B-41245","B-41245-->BB-4395","B-41245_BB-4395",NA
"BB-4395","B-41249","F","Immigrant Female","F",0.1796,0,"BB-4395-->B-41249","B-41249-->BB-4395","B-41249_BB-4395",NA
"BB-4395","B-41263","F","Immigrant Female","F",-0.1701,0,"BB-4395-->B-41263","B-41263-->BB-4395","B-41263_BB-4395",NA
"BB-4395","B-41268","F","Immigrant Female","F",-0.0236,0,"BB-4395-->B-41268","B-41268-->BB-4395","B-41268_BB-4395",NA
"BB-4395","B-41362","F","Immigrant Female","F",0.1393,0,"BB-4395-->B-41362","B-41362-->BB-4395","B-41362_BB-4395",NA
"BB-4395","B-41374","F","Immigrant Female","F",0.1076,0,"BB-4395-->B-41374","B-41374-->BB-4395","B-41374_BB-4395",NA
"BB-4395","BB-4224","F","Immigrant Female","F",-0.148,0,"BB-4395-->BB-4224","BB-4224-->BB-4395","BB-4224_BB-4395",NA
"BB-4395","BB-4237","F","Immigrant Female","F",0.2491,0,"BB-4395-->BB-4237","BB-4237-->BB-4395","BB-4237_BB-4395",NA
"BB-4395","BB-4239","F","Immigrant Female","F",-0.2809,0.00357142857142857,"BB-4395-->BB-4239","BB-4239-->BB-4395","BB-4239_BB-4395",NA
